Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino
Lithuania,LTU,2021-05-07,808605,102636,255946,2063,0,0,0,0
Lithuania,LTU,2021-05-14,910187,114246,285533,4283,0,0,0,0
Lithuania,LTU,2021-05-21,1003973,134972,305233,8703,0,0,0,0
Lithuania,LTU,2021-05-28,1103509,145157,322910,17160,0,0,0,0
Lithuania,LTU,2021-06-04,1237322,160560,350820,23996,0,0,0,0
Lithuania,LTU,2021-06-11,1319692,173739,373938,36614,0,0,0,0
Lithuania,LTU,2021-06-18,1397231,191743,400479,42955,0,0,0,0
Lithuania,LTU,2021-06-25,1480612,198900,422734,45273,0,0,0,0
Lithuania,LTU,2021-07-02,1540694,206540,453921,52071,0,0,0,0
Lithuania,LTU,2021-07-09,1573954,210573,470910,59946,0,0,0,0
Lithuania,LTU,2021-07-16,1600475,214869,483445,69315,0,0,0,0
Lithuania,LTU,2021-07-23,1645188,219524,494488,77178,0,0,0,0
Lithuania,LTU,2021-07-30,1704936,224572,512961,82205,0,0,0,0
Lithuania,LTU,2021-08-06,1753315,229474,523067,111471,0,0,0,0
Lithuania,LTU,2021-08-13,1808927,233277,526437,139859,0,0,0,0
Lithuania,LTU,2021-08-20,1878362,238834,528485,159913,0,0,0,0
Lithuania,LTU,2021-08-27,1931724,244271,530204,172472,0,0,0,0
Lithuania,LTU,2021-09-03,1974889,248426,531483,178758,0,0,0,0
Lithuania,LTU,2021-09-10,2018099,252547,532127,182192,0,0,0,0
Lithuania,LTU,2021-09-17,2059436,256807,532692,184965,0,0,0,0
Lithuania,LTU,2021-09-24,2091058,259897,533098,190144,0,0,0,0
Lithuania,LTU,2021-10-01,2118206,262660,533393,197964,0,0,0,0
Lithuania,LTU,2021-10-08,2144558,265246,533637,204656,0,0,0,0
Lithuania,LTU,2021-10-15,2168175,267532,534053,211333,0,0,0,0
Lithuania,LTU,2021-10-22,2197403,268825,534667,218471,0,0,0,0
Lithuania,LTU,2021-10-29,2230943,269870,535166,225845,0,0,0,0
Lithuania,LTU,2021-11-05,2262884,270580,535387,230679,0,0,0,0
Lithuania,LTU,2021-11-12,2317125,271171,535601,236678,0,0,0,0
Lithuania,LTU,2021-11-19,2386132,272668,535799,243341,0,0,0,0
Lithuania,LTU,2021-11-26,2468611,276256,535949,250471,0,0,0,0
Lithuania,LTU,2021-12-03,2509853,277943,535995,254019,0,0,0,0
Luxembourg,LUX,2021-01-01,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-01-08,1285,0,0,0,0,0,0,0
Luxembourg,LUX,2021-01-15,2778,0,0,0,0,0,0,0
Luxembourg,LUX,2021-01-22,5091,284,0,0,0,0,0,0
Luxembourg,LUX,2021-01-29,8292,417,0,0,0,0,0,0
Luxembourg,LUX,2021-02-05,11760,841,0,0,0,0,0,0
Luxembourg,LUX,2021-02-12,13904,1032,1134,0,0,0,0,0
Luxembourg,LUX,2021-02-19,17335,1322,3433,0,0,0,0,0
Luxembourg,LUX,2021-02-26,21611,1639,4033,0,0,0,0,0
Luxembourg,LUX,2021-03-05,27755,2109,5187,0,0,0,0,0
Luxembourg,LUX,2021-03-12,37820,2607,6417,0,0,0,0,0
Luxembourg,LUX,2021-03-19,50245,4096,7428,0,0,0,0,0
Luxembourg,LUX,2021-03-26,53078,4303,15961,0,0,0,0,0
Luxembourg,LUX,2021-04-02,57266,4701,30384,0,0,0,0,0
Luxembourg,LUX,2021-04-09,77362,7193,32118,0,0,0,0,0
Luxembourg,LUX,2021-04-16,102488,11651,33889,2159,0,0,0,0
Luxembourg,LUX,2021-04-23,114783,12207,34992,2353,0,0,0,0
Luxembourg,LUX,2021-04-30,130706,14485,37256,2353,0,0,0,0
Luxembourg,LUX,2021-05-07,153034,17387,48599,5809,0,0,0,0
Luxembourg,LUX,2021-05-14,183217,23438,53610,7697,0,0,0,0
Luxembourg,LUX,2021-05-21,205925,29635,56158,10811,0,0,0,0
Luxembourg,LUX,2021-05-28,225488,33746,57342,11306,0,0,0,0
Luxembourg,LUX,2021-06-04,254725,34568,69178,12730,0,0,0,0
Luxembourg,LUX,2021-06-11,282261,37649,83803,16840,0,0,0,0
Luxembourg,LUX,2021-06-18,317220,43276,85676,17756,0,0,0,0
Luxembourg,LUX,2021-06-25,345030,48409,87551,26444,0,0,0,0
Luxembourg,LUX,2021-07-02,375658,54314,98232,27974,0,0,0,0
Luxembourg,LUX,2021-07-09,397817,56355,102091,28405,0,0,0,0
Luxembourg,LUX,2021-07-16,424313,57810,102808,30667,0,0,0,0
Luxembourg,LUX,2021-07-23,449377,60705,102938,31466,0,0,0,0
Luxembourg,LUX,2021-07-30,465899,66092,104553,32384,0,0,0,0
Luxembourg,LUX,2021-08-06,477953,68046,104866,32872,0,0,0,0
Luxembourg,LUX,2021-08-13,482777,69306,104935,33416,0,0,0,0
Luxembourg,LUX,2021-08-20,487235,69621,104976,34242,0,0,0,0
Luxembourg,LUX,2021-08-27,491179,69760,105107,34829,0,0,0,0
Luxembourg,LUX,2021-09-03,495259,69852,105172,35360,0,0,0,0
Luxembourg,LUX,2021-09-10,498895,69915,105208,36079,0,0,0,0
Luxembourg,LUX,2021-09-17,502250,69972,105220,36527,0,0,0,0
Luxembourg,LUX,2021-09-24,505397,70014,105234,36931,0,0,0,0
Luxembourg,LUX,2021-10-01,512275,70042,105246,37261,0,0,0,0
Luxembourg,LUX,2021-10-08,516430,70063,105254,37595,0,0,0,0
Luxembourg,LUX,2021-10-15,521663,70105,105260,38167,0,0,0,0
Luxembourg,LUX,2021-10-22,529660,70212,105270,38648,0,0,0,0
Luxembourg,LUX,2021-10-29,543034,70562,105278,38970,0,0,0,0
Luxembourg,LUX,2021-11-05,555109,70983,105279,39274,0,0,0,0
Luxembourg,LUX,2021-11-12,566717,71379,105279,39499,0,0,0,0
Luxembourg,LUX,2021-11-19,582115,71666,105282,39653,0,0,0,0
Luxembourg,LUX,2021-11-26,605086,72297,105286,39802,0,0,0,0
Luxembourg,LUX,2021-12-03,610963,81663,105292,39973,0,0,0,0
Malta,MLT,2021-01-01,57,0,0,0,0,0,0,0
Malta,MLT,2021-01-08,4543,0,3,0,0,0,0,0
Malta,MLT,2021-01-15,11022,2,6,0,0,0,0,0
Malta,MLT,2021-01-22,18886,3,13,0,0,0,0,0
Malta,MLT,2021-01-29,26522,3,13,0,0,0,0,0
Malta,MLT,2021-02-05,39381,48,23,0,0,0,0,0
Malta,MLT,2021-02-12,49945,431,181,0,0,0,0,0
Malta,MLT,2021-02-19,61419,950,4113,0,0,0,0,0
Malta,MLT,2021-02-26,74787,1480,15107,5,0,0,0,0
Malta,MLT,2021-03-05,87583,1577,28455,5,0,0,0,0
Malta,MLT,2021-03-12,100791,1951,43427,6,0,0,0,0
Malta,MLT,2021-03-19,115627,3573,54007,7,0,0,0,0
Malta,MLT,2021-03-26,132974,9665,58973,7,0,0,0,0
Malta,MLT,2021-04-02,149592,11106,70133,7,0,0,0,0
Malta,MLT,2021-04-09,167074,11666,81578,9,0,0,0,0
Malta,MLT,2021-04-16,190191,13648,92439,9,0,0,0,0
Malta,MLT,2021-04-23,206029,18954,109924,9,0,0,0,0
Malta,MLT,2021-04-30,231341,20295,116658,11,0,0,0,0
Malta,MLT,2021-05-07,260666,21943,122509,2427,0,0,0,0
Malta,MLT,2021-05-14,288896,24677,139262,3523,0,0,0,0
Malta,MLT,2021-05-21,317248,27080,154792,9026,0,0,0,0
Malta,MLT,2021-05-28,346815,30369,166278,9449,0,0,0,0
Malta,MLT,2021-06-04,369349,32350,172116,9772,0,0,0,0
Malta,MLT,2021-06-11,387466,34727,183352,11262,0,0,0,0
Malta,MLT,2021-06-18,399244,37273,193953,12316,0,0,0,0
Malta,MLT,2021-06-25,406535,40771,202885,13481,0,0,0,0
Malta,MLT,2021-07-02,417480,41702,214968,15303,0,0,0,0
Malta,MLT,2021-07-09,424970,41967,220677,16340,0,0,0,0
Malta,MLT,2021-07-16,430123,42284,223409,18069,0,0,0,0
Malta,MLT,2021-07-23,434596,42482,226540,21660,0,0,0,0
Malta,MLT,2021-07-30,439029,42643,227035,24931,0,0,0,0
Malta,MLT,2021-08-06,444023,42743,227102,27980,0,0,0,0
Malta,MLT,2021-08-13,447296,42797,227140,29582,0,0,0,0
Malta,MLT,2021-08-20,450621,42848,227164,29914,0,0,0,0
Malta,MLT,2021-08-27,452012,42914,227186,30310,0,0,0,0
Malta,MLT,2021-09-03,453187,42926,227192,30394,0,0,0,0
Malta,MLT,2021-09-10,456527,42926,227197,30403,0,0,0,0
Malta,MLT,2021-09-17,461160,42934,227215,30498,0,0,0,0
Malta,MLT,2021-09-24,465421,42936,227237,30575,0,0,0,0
Malta,MLT,2021-10-01,476455,42942,227268,30697,0,0,0,0
Malta,MLT,2021-10-08,486434,42949,227280,30797,0,0,0,0
Malta,MLT,2021-10-15,493429,42950,227285,30887,0,0,0,0
Malta,MLT,2021-10-22,500367,44322,227287,30926,0,0,0,0
Malta,MLT,2021-10-29,507365,46553,227311,30992,0,0,0,0
Malta,MLT,2021-11-05,508637,51814,227323,31101,0,0,0,0
Malta,MLT,2021-11-12,516042,63808,227331,31204,0,0,0,0
Malta,MLT,2021-11-19,527258,73296,227338,31386,0,0,0,0
Malta,MLT,2021-11-26,539485,83286,227346,31503,0,0,0,0
Netherlands,NLD,2021-01-01,0,0,0,0,0,0,0,0
Netherlands,NLD,2021-01-08,33758,0,0,0,0,0,0,0
Netherlands,NLD,2021-01-15,76959,0,0,0,0,0,0,0
Netherlands,NLD,2021-01-22,163737,2572,0,0,0,0,0,0
Netherlands,NLD,2021-01-29,342409,8883,0,0,0,0,0,0
Netherlands,NLD,2021-02-05,556341,14873,0,0,0,0,0,0
Netherlands,NLD,2021-02-12,766211,21226,525,0,0,0,0,0
Netherlands,NLD,2021-02-19,931409,37220,69124,0,0,0,0,0
Netherlands,NLD,2021-02-26,1143866,56590,181912,0,0,0,0,0
Netherlands,NLD,2021-03-05,1344141,75076,257253,0,0,0,0,0
Netherlands,NLD,2021-03-12,1509555,94019,357982,0,0,0,0,0
Netherlands,NLD,2021-03-19,1703917,114083,357982,0,0,0,0,0
